class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,0.031557789362772266,f,s,n,f,s,c,w,-0.2764217288427706,-0.25602257461172456,n,f,f,g,u
e,0.10373524474729018,f,s,n,f,s,c,w,-0.2675196233454889,-0.2709689576405091,n,f,f,d,a
e,0.014463128876965246,f,s,n,f,s,c,w,-0.3001606768355222,-0.12748368056417814,w,f,f,l,a
e,0.08664058426148333,f,s,n,f,s,c,w,-0.1369554093853548,-0.19822989356709125,w,f,f,d,a
e,0.5633916711434306,f,s,n,f,s,c,w,0.014380384068436794,-0.17730495732679308,n,f,f,g,a
e,-0.023525005535938795,f,s,n,f,s,c,w,-0.19927014786632785,-0.2390833405124355,n,f,f,m,a
e,-0.3084360136327201,f,s,n,f,s,c,w,-0.068705933906194,-0.1653478509037654,w,f,f,g,u
e,-0.13748940877465143,f,s,n,f,s,c,w,-0.1221185668898851,-0.0746731271958062,n,f,f,l,a
e,0.07334473721696681,f,s,n,f,s,c,w,-0.1369554093853548,-0.07865882933681549,n,f,f,g,a
e,0.22149846142729315,f,s,n,f,s,c,w,-0.11321646139260316,-0.10356946771812295,w,f,f,g,a
e,-0.23815796496884736,f,s,n,f,s,c,w,-0.13398804088626093,-0.31580810672686244,w,f,f,g,u
e,0.1968061740589053,f,s,n,f,s,c,w,0.1123035445385373,-0.2111834255253712,w,f,f,d,u
e,0.03725600952470777,f,s,n,f,s,c,w,0.10933617603944341,-0.19424419142608212,n,f,f,g,u
e,-0.1146965281269089,f,s,n,f,s,c,w,-0.19927014786632785,-0.14741219126922403,w,f,f,m,a
e,0.1968061740589053,f,s,n,f,s,c,w,0.061858280053940104,-0.22911908515991256,n,f,f,g,u
e,-0.2647496590578804,f,s,n,f,s,c,w,-0.3565406783183075,-0.2958795960218165,w,f,f,m,a
e,0.13032693883632304,f,s,n,f,s,c,w,-0.454463838788408,-0.26499040442899524,n,f,f,l,u
e,-0.01782678537400329,f,s,n,f,s,c,w,-0.2645522548463948,-0.2699725321052568,n,f,f,l,u
e,-0.08810483403787604,f,s,n,f,s,c,w,-0.329834361826462,-0.3566615536722067,n,f,f,d,u
e,-0.2856431329849776,f,s,n,f,s,c,w,-0.510843840271193,-0.33175091529089923,n,f,f,g,a
e,0.403841506609233,f,s,n,f,s,c,w,0.12120565003581925,-0.1135337230706459,n,f,f,m,a
e,-0.10140068108239239,f,s,n,f,s,c,w,-0.3060954138337103,-0.3217866599383763,n,f,f,g,u
e,0.15881803964600125,f,s,n,f,s,c,w,-0.3357690988246497,-0.24805117032970617,n,f,f,l,u
e,0.0885399909821285,f,s,n,f,s,c,w,-0.46336594428568995,-0.38157219205351417,n,f,f,g,a
e,0.044853636407288615,f,s,n,f,s,c,w,-0.08354277640166372,-0.14243006359296248,w,f,f,d,a
e,0.0885399909821285,f,s,n,f,s,c,w,-0.07464067090438178,-0.1444229146634672,n,f,f,d,u
e,0.30317295041503706,f,s,n,f,s,c,w,0.12417301853491314,-0.20121917017284807,w,f,f,d,u
e,0.07144533049632165,f,s,n,f,s,c,w,-0.38324699481015306,-0.3048474258390872,w,f,f,l,u
e,0.04865244984857912,f,s,n,f,s,c,w,-0.33873646732374363,-0.2709689576405091,n,f,f,m,u
e,0.03725600952470777,f,s,n,f,s,c,w,0.18055302001769838,-0.19324776589082968,n,f,f,m,u
e,0.02775897592148176,f,s,n,f,s,c,w,-0.15179225188082454,-0.19324776589082968,w,f,f,d,a
e,0.13792456571890388,f,s,n,f,s,c,w,-0.11321646139260316,-0.11951227628215974,n,f,f,l,a
e,-0.0007321248881962698,f,s,n,f,s,c,w,-0.3624754153164953,-0.17730495732679308,w,f,f,l,a
e,0.1417233791601944,f,s,n,f,s,c,w,-0.15179225188082454,-0.16634427643901767,n,f,f,m,u
e,0.23289490175116434,f,s,n,f,s,c,w,-0.13398804088626093,-0.26897610657000454,w,f,f,g,a
e,-0.13748940877465143,f,s,n,f,s,c,w,-0.16069435737810647,-0.1952406169613344,w,f,f,m,u
e,-0.025424412256584133,f,s,n,f,s,c,w,-0.006391195425220971,-0.10157661664761822,n,f,f,l,u
e,-0.3578205883694957,f,s,n,f,s,c,w,-0.4722680497829716,-0.2311119362304171,w,f,f,m,u
e,-0.18117576334949115,f,s,n,f,s,c,w,-0.2645522548463948,-0.32975806422039466,w,f,f,g,a
e,0.38104862596149064,f,s,n,f,s,c,w,0.18055302001769838,-0.08264453147782459,n,f,f,d,u
e,0.08664058426148333,f,s,n,f,s,c,w,-0.0004564584270329251,-0.19424419142608212,w,f,f,d,a
e,-0.04251907274239099,f,s,n,f,s,c,w,-0.3891817318083411,-0.33872589403766534,n,f,f,l,a
e,0.09233880442341884,f,s,n,f,s,c,w,0.07372775405031594,-0.059726744167021686,n,f,f,d,a
e,0.0011672818324488987,f,s,n,f,s,c,w,-0.3654427838155894,-0.29089746834555497,w,f,f,d,u
e,0.20250439422084096,f,s,n,f,s,c,w,-0.0004564584270329251,-0.13445865931094408,w,f,f,d,a
e,0.23289490175116434,f,s,n,f,s,c,w,-0.06573856540709985,-0.25602257461172456,n,f,f,g,u
e,0.07144533049632165,f,s,n,f,s,c,w,-0.25565014934911306,-0.3088331279800963,n,f,f,m,u
e,-0.021625598815293627,f,s,n,f,s,c,w,-0.2764217288427706,-0.32676878761463785,w,f,f,l,a
e,-0.03112263241851964,f,s,n,f,s,c,w,-0.26158488634730087,-0.3217866599383763,w,f,f,g,a
e,0.28038006976729474,f,s,n,f,s,c,w,0.09449933354397369,-0.041791084532480344,n,f,f,g,a
e,0.02016134903890092,f,s,n,f,s,c,w,-0.34467120432193166,-0.1882656382145683,n,f,f,g,u
e,-0.010229158491422448,f,s,n,f,s,c,w,-0.125085935388979,-0.06769814844904008,w,f,f,l,u
e,0.16451625980793674,f,s,n,f,s,c,w,-0.15179225188082454,-0.16634427643901767,n,f,f,m,u
e,0.1759127001318081,f,s,n,f,s,c,w,0.03515196356209456,-0.2002227446375958,w,f,f,g,u
e,0.022060755759546087,f,s,n,f,s,c,w,-0.32093225632918,-0.347693723854936,n,f,f,l,a
e,-0.36731762197272166,f,s,n,f,s,c,w,-0.21113962186270366,-0.2759510853167705,w,f,f,l,a
e,-0.19067279695271716,f,s,n,f,s,c,w,-0.12805330388807287,-0.24107619158294005,w,f,f,d,a
e,-0.15458406926045828,f,s,n,f,s,c,w,-0.2971933083364284,-0.22413695748365098,w,f,f,m,u
e,-0.1488858490985226,f,s,n,f,s,c,w,-0.20520488486451588,-0.2620011278232384,n,f,f,l,a
e,0.09993643130599968,f,s,n,f,s,c,w,-0.2971933083364284,-0.23410121283617394,n,f,f,l,a
e,0.061948296893095466,f,s,n,f,s,c,w,0.0974667020430676,-0.1763085317915406,w,f,f,m,a
e,-0.06721136011077868,f,s,n,f,s,c,w,-0.10134698739622733,-0.28491891513404133,n,f,f,d,u
e,0.3297646445040701,f,s,n,f,s,c,w,-0.392149100307435,-0.30684027690959176,n,f,f,m,a
e,0.18920854717632463,f,s,n,f,s,c,w,-0.033097511917066516,-0.10157661664761822,n,f,f,m,u
e,0.02965838264212693,f,s,n,f,s,c,w,-0.29125857133824057,-0.2460583192592016,w,f,f,d,a
e,-0.08240661387594037,f,s,n,f,s,c,w,-0.4099533113019986,-0.26797968103475206,w,f,f,l,a
e,-0.12229415500948974,f,s,n,f,s,c,w,-0.3684101523146833,-0.26000827675273386,w,f,f,d,a
e,-0.0900042407585212,f,s,n,f,s,c,w,-0.5197459457684749,-0.3247759365441331,w,f,f,g,a
e,0.22149846142729315,f,s,n,f,s,c,w,-0.09837961889713344,-0.22413695748365098,w,f,f,g,u
e,-0.5401636335514356,f,s,n,f,s,c,w,-0.4782027867811597,-0.3018581492333304,w,f,f,m,u
e,0.2594865958401972,f,s,n,f,s,c,w,0.14197722952947675,-0.12748368056417814,n,f,f,d,u
e,-0.19637101711465282,f,s,n,f,s,c,w,-0.1695964628753884,-0.2759510853167705,w,f,f,d,u
e,0.23289490175116434,f,s,n,f,s,c,w,-0.06277119690800595,-0.13844436145195335,n,f,f,m,a
e,0.006865501994384403,f,s,n,f,s,c,w,-0.3268669933273678,-0.26499040442899524,n,f,f,l,a
e,-0.08430602059658553,f,s,n,f,s,c,w,-0.14585751488263676,-0.16335499983326082,n,f,f,g,u
e,0.031557789362772266,f,s,n,f,s,c,w,-0.4129206798010925,-0.32577236207938537,n,f,f,l,u
e,-0.10709890124432805,f,s,n,f,s,c,w,-0.34763857282102556,-0.2968760215570688,w,f,f,d,u
e,-0.24195677841013788,f,s,n,f,s,c,w,-0.02716277491887847,-0.16734070197426992,n,f,f,g,u
e,0.22339786814793833,f,s,n,f,s,c,w,-0.0390322489152543,-0.19822989356709125,w,f,f,g,u
e,0.1474215993221299,f,s,n,f,s,c,w,0.0974667020430676,-0.23410121283617394,w,f,f,m,a
e,-0.2647496590578804,f,s,n,f,s,c,w,-0.8550585861660918,-0.4473362773801659,n,f,f,l,u
e,0.17971151357309845,f,s,n,f,s,c,w,0.15384670352585259,-0.20520487231385737,w,f,f,l,u
e,-0.23245974480691187,f,s,n,f,s,c,w,-0.24674804385183116,-0.38057576651826186,n,f,f,l,a
e,-0.2172644910417502,f,s,n,f,s,c,w,-0.20223751636542173,-0.1454193401987195,w,f,f,l,u
e,0.24239193535439035,f,s,n,f,s,c,w,-0.033097511917066516,-0.18228708500305446,n,f,f,g,a
e,0.15501922620471073,f,s,n,f,s,c,w,-0.34763857282102556,-0.30385100030383494,n,f,f,d,a
e,0.25758718911955203,f,s,n,f,s,c,w,0.029217226563906514,-0.19822989356709125,n,f,f,m,a
e,-0.07860780043464986,f,s,n,f,s,c,w,-0.28235646584095864,-0.22911908515991256,w,f,f,l,a
e,-0.04631788618368132,f,s,n,f,s,c,w,-0.20817225336360978,-0.2779439363872752,w,f,f,m,u
e,-0.24765499857207354,f,s,n,f,s,c,w,-0.6117343692403877,-0.3706115111657389,n,f,f,m,u
e,0.10753405818858051,f,s,n,f,s,c,w,-0.1666290943762945,-0.29289031941605953,n,f,f,d,u
e,-0.10330008780303755,f,s,n,f,s,c,w,-0.0182606694215968,-0.19822989356709125,w,f,f,l,u
e,0.016362535597610584,f,s,n,f,s,c,w,0.08559722804669176,-0.14243006359296248,n,f,f,m,a
e,0.3791492192408455,f,s,n,f,s,c,w,-0.09244488189894566,-0.24805117032970617,w,f,f,g,u
e,0.06764651705503114,f,s,n,f,s,c,w,-0.31796488783008614,-0.1802942339325499,w,f,f,l,a
e,0.1474215993221299,f,s,n,f,s,c,w,0.17758565151860423,-0.09460163790085228,w,f,f,l,u
e,0.11893049851245187,f,s,n,f,s,c,w,-0.25268278085001894,-0.17531210625628832,n,f,f,m,u
e,-0.055814919786907335,f,s,n,f,s,c,w,-0.14289014638354286,-0.2620011278232384,n,f,f,d,a
e,0.061948296893095466,f,s,n,f,s,c,w,-0.3060954138337103,-0.12748368056417814,w,f,f,d,a
e,0.3183682041801988,f,s,n,f,s,c,w,-0.11024909289350926,-0.08065168040732004,w,f,f,d,a
e,0.13412575227761356,f,s,n,f,s,c,w,-0.18146593687176424,-0.2729618087110136,n,f,f,g,a
e,-0.10899830796497323,f,s,n,f,s,c,w,-0.2645522548463948,-0.251040446935463,n,f,f,m,u
e,0.3297646445040701,f,s,n,f,s,c,w,0.029217226563906514,-0.1454193401987195,w,f,f,d,u
e,-0.32553067411852715,f,s,n,f,s,c,w,-0.5761259472512602,-0.3437080217139269,w,f,f,m,a
e,0.07524414393761199,f,s,n,f,s,c,w,-0.21113962186270366,-0.2390833405124355,n,f,f,l,a
e,0.1968061740589053,f,s,n,f,s,c,w,-0.1191511983907912,-0.15538359555124243,w,f,f,g,a
e,0.27468184960535885,f,s,n,f,s,c,w,-0.14585751488263676,-0.2390833405124355,n,f,f,g,a
e,0.02965838264212693,f,s,n,f,s,c,w,-0.25861751784820697,-0.2759510853167705,w,f,f,g,a
e,0.09043939770277366,f,s,n,f,s,c,w,-0.22894383285726755,-0.2749546597815182,n,f,f,g,a
e,0.2632854092814875,f,s,n,f,s,c,w,0.15681407202494674,-0.11751942521165501,n,f,f,m,a
e,0.010664315435674908,f,s,n,f,s,c,w,-0.19630277936723395,-0.2191548298073896,n,f,f,d,a
e,0.18730914045567928,f,s,n,f,s,c,w,-0.1399227778844487,-0.2390833405124355,w,f,f,m,a
e,-0.11279712140626373,f,s,n,f,s,c,w,-0.13102067238716703,-0.22812265962466027,n,f,f,g,u
e,-0.26285025233723525,f,s,n,f,s,c,w,-0.4129206798010925,-0.19822989356709125,w,f,f,d,a
e,0.13982397243954905,f,s,n,f,s,c,w,0.2577046009941411,-0.19723346803183897,n,f,f,d,u
e,0.44562845446342775,f,s,n,f,s,c,w,0.14197722952947675,0.04689078810497411,w,f,f,d,a
e,-0.01782678537400329,f,s,n,f,s,c,w,-0.49303962927662937,-0.3128188301211056,w,f,f,g,u
e,0.15881803964600125,f,s,n,f,s,c,w,-0.1191511983907912,-0.2859153406692936,n,f,f,l,u
e,0.16831507324922726,f,s,n,f,s,c,w,-0.1369554093853548,-0.184279936073559,w,f,f,d,a
e,0.1759127001318081,f,s,n,f,s,c,w,-0.07760803940347567,-0.13645151038144882,n,f,f,l,a
e,0.4323326074189112,f,s,n,f,s,c,w,0.16274880902313452,-0.04677321220874191,w,f,f,l,u
e,0.3297646445040701,f,s,n,f,s,c,w,0.029217226563906514,-0.11652299967640273,w,f,f,l,u
e,0.033457196083417434,f,s,n,f,s,c,w,-0.2259764643581734,-0.16136214876275629,n,f,f,g,a
e,0.2727824428847137,f,s,n,f,s,c,w,-0.09244488189894566,-0.21417270213112805,n,f,f,l,a
e,0.22529727486858347,f,s,n,f,s,c,w,-0.04199961741434819,-0.227126234089408,n,f,f,g,a
e,-0.16977932302561996,f,s,n,f,s,c,w,-0.2704869918445828,-0.26797968103475206,n,f,f,d,a
e,0.1569186329253559,f,s,n,f,s,c,w,-0.26158488634730087,-0.2311119362304171,n,f,f,g,u
e,-0.17547754318755565,f,s,n,f,s,c,w,-0.11024909289350926,-0.16734070197426992,n,f,f,l,a
e,-0.15648347598110346,f,s,n,f,s,c,w,-0.19630277936723395,-0.3148116811916102,w,f,f,d,u
e,-0.22296271120368585,f,s,n,f,s,c,w,-0.4069859428029047,-0.317800957797367,w,f,f,g,a
e,0.684953701264724,f,s,n,f,s,c,w,0.18945512551498006,-0.03182682917995739,n,f,f,d,u
e,0.09993643130599968,f,s,n,f,s,c,w,-0.16069435737810647,-0.16933355304477468,n,f,f,l,u
e,-0.050116699624971825,f,s,n,f,s,c,w,-0.05386909141072402,-0.19025848928507286,w,f,f,l,a
e,-0.17547754318755565,f,s,n,f,s,c,w,-0.20223751636542173,-0.2460583192592016,w,f,f,m,a
e,-0.09380305419981154,f,s,n,f,s,c,w,-0.11024909289350926,-0.23210836176566937,w,f,f,l,u
e,-0.13559000205400626,f,s,n,f,s,c,w,-0.08057540790256983,-0.251040446935463,n,f,f,d,u
e,0.13602515899825873,f,s,n,f,s,c,w,-0.25268278085001894,-0.3496865749254406,n,f,f,d,a
e,0.13792456571890388,f,s,n,f,s,c,w,0.011413015569342903,-0.2151691276663803,w,f,f,m,u
e,-0.14128822221594176,f,s,n,f,s,c,w,-0.31796488783008614,-0.31979380886787173,w,f,f,l,u
e,0.016362535597610584,f,s,n,f,s,c,w,-0.068705933906194,-0.23210836176566937,w,f,f,m,u
e,0.13032693883632304,f,s,n,f,s,c,w,0.017347752567530683,-0.20620129784910965,w,f,f,g,a
e,0.17211388669051758,f,s,n,f,s,c,w,-0.08057540790256983,-0.1683371275095222,w,f,f,m,a
e,0.025859569200836593,f,s,n,f,s,c,w,-0.16069435737810647,-0.16335499983326082,n,f,f,d,u
e,0.0353566028040626,f,s,n,f,s,c,w,-0.1547596203799187,-0.1055623187886275,n,f,f,l,u
e,-0.4736843983288533,f,s,n,f,s,c,w,-0.6948206872150182,-0.40150070275856026,w,f,f,d,u
e,0.1987055807795506,f,s,n,f,s,c,w,-0.3090627823328042,-0.2390833405124355,w,f,f,m,u
e,0.3430604915485863,f,s,n,f,s,c,w,-0.015293300922502645,-0.11951227628215974,w,f,f,d,u
e,-0.025424412256584133,f,s,n,f,s,c,w,-0.5434848937612266,-0.31979380886787173,n,f,f,d,a
e,0.01826194231825575,f,s,n,f,s,c,w,-0.2704869918445828,-0.35068300046069284,n,f,f,m,u
e,0.13412575227761356,f,s,n,f,s,c,w,0.04702143755847039,-0.18228708500305446,w,f,f,m,a
e,0.10373524474729018,f,s,n,f,s,c,w,-0.15179225188082454,-0.2032120212433528,w,f,f,m,u
e,-0.14508703565723227,f,s,n,f,s,c,w,-0.3654427838155894,-0.2899010428103027,n,f,f,d,u
e,0.22529727486858347,f,s,n,f,s,c,w,0.014380384068436794,0.0030480645538730235,n,f,f,d,a
e,0.34875871171052214,f,s,n,f,s,c,w,-0.030130143417972363,-0.1334622337756918,n,f,f,m,a
e,-0.21916389776239537,f,s,n,f,s,c,w,-0.35060594132011946,-0.25203687247071543,w,f,f,g,u
e,-0.23625855824820222,f,s,n,f,s,c,w,-0.31796488783008614,-0.2749546597815182,n,f,f,g,a
e,0.21390083454471231,f,s,n,f,s,c,w,-0.21410699036179756,-0.2620011278232384,w,f,f,m,u
e,0.38104862596149064,f,s,n,f,s,c,w,0.2933130229832686,-0.09161236129509527,w,f,f,l,a
e,0.229096088309874,f,s,n,f,s,c,w,-0.08057540790256983,-0.1454193401987195,w,f,f,l,a
e,0.17971151357309845,f,s,n,f,s,c,w,-0.0390322489152543,-0.14243006359296248,w,f,f,l,a
e,0.10373524474729018,f,s,n,f,s,c,w,0.008445647070249012,-0.1523943189454856,w,f,f,m,u
e,0.10943346490922569,f,s,n,f,s,c,w,-0.23487856985545533,-0.22214410641314644,w,f,f,d,a
e,-0.2609508456165899,f,s,n,f,s,c,w,-0.24081330685364338,-0.22513338301890326,w,f,f,m,a
e,0.19110795389696977,f,s,n,f,s,c,w,-0.006391195425220971,-0.24007976604768777,n,f,f,l,a
e,-0.2666490657785256,f,s,n,f,s,c,w,-0.49897436627481717,-0.32577236207938537,w,f,f,m,a
e,0.28417888320858503,f,s,n,f,s,c,w,0.18055302001769838,-0.05873031863176941,w,f,f,m,a
e,0.15881803964600125,f,s,n,f,s,c,w,-0.3684101523146833,-0.3437080217139269,w,f,f,d,u
e,-0.11659593484755407,f,s,n,f,s,c,w,-0.5909627897467299,-0.35765797920745895,n,f,f,g,a
e,-0.07480898699335953,f,s,n,f,s,c,w,-0.3090627823328042,-0.3367330429671608,n,f,f,m,u
e,0.29937413697374676,f,s,n,f,s,c,w,-0.07464067090438178,-0.19025848928507286,w,f,f,d,u
e,0.07904295737890249,f,s,n,f,s,c,w,-0.32093225632918,-0.19723346803183897,w,f,f,m,u
e,0.18351032701438894,f,s,n,f,s,c,w,-0.1844333053708581,-0.24207261711819233,n,f,f,g,u
e,0.24619074879568068,f,s,n,f,s,c,w,-0.19630277936723395,-0.22513338301890326,n,f,f,g,u
e,-0.0007321248881962698,f,s,n,f,s,c,w,-0.2734543603436767,-0.2380869149771832,n,f,f,d,u
e,0.00876490871502974,f,s,n,f,s,c,w,0.2636393379923289,-0.13844436145195335,n,f,f,g,a
e,0.08664058426148333,f,s,n,f,s,c,w,-0.3357690988246497,-0.2629975533584907,n,f,f,l,u
e,-0.3901105026204642,f,s,n,f,s,c,w,-0.31796488783008614,-0.24107619158294005,n,f,f,l,a
e,0.10373524474729018,f,s,n,f,s,c,w,-0.1725638313744823,-0.1882656382145683,n,f,f,g,a
e,0.12842753211567787,f,s,n,f,s,c,w,-0.2675196233454889,-0.2350976383714264,w,f,f,m,u
e,-0.06531195339013351,f,s,n,f,s,c,w,-0.4247901537974683,-0.22612980855415554,w,f,f,m,u
e,0.1759127001318081,f,s,n,f,s,c,w,-0.15179225188082454,-0.25402972354122,w,f,f,m,a
e,0.06764651705503114,f,s,n,f,s,c,w,0.0974667020430676,-0.1254908294936734,n,f,f,l,a
e,-0.198270423835298,f,s,n,f,s,c,w,-0.14289014638354286,-0.26897610657000454,n,f,f,l,a
e,0.014463128876965246,f,s,n,f,s,c,w,-0.044966985913442344,-0.16634427643901767,w,f,f,l,u
e,-0.06341254666948817,f,s,n,f,s,c,w,-0.0716733024052879,-0.09858734004186138,w,f,f,g,a
e,0.10943346490922569,f,s,n,f,s,c,w,-0.31796488783008614,-0.1374479359167011,w,f,f,g,a
e,0.1417233791601944,f,s,n,f,s,c,w,-0.20223751636542173,-0.1334622337756918,n,f,f,m,u
e,-0.08810483403787604,f,s,n,f,s,c,w,-0.3090627823328042,-0.2500440214002107,w,f,f,d,u
e,0.20060498750019579,f,s,n,f,s,c,w,-0.06573856540709985,-0.08862308468933844,n,f,f,m,u
e,-0.10140068108239239,f,s,n,f,s,c,w,-0.3060954138337103,-0.2779439363872752,w,f,f,l,u
e,-0.055814919786907335,f,s,n,f,s,c,w,-0.2259764643581734,-0.2819296385282843,n,f,f,m,a
e,0.04105482296599828,f,s,n,f,s,c,w,-0.329834361826462,-0.36164368134846825,n,f,f,m,a
e,0.006865501994384403,f,s,n,f,s,c,w,-0.12805330388807287,-0.24705474479445388,n,f,f,g,a
e,-0.23245974480691187,f,s,n,f,s,c,w,-0.33873646732374363,-0.2729618087110136,w,f,f,d,a
e,0.031557789362772266,f,s,n,f,s,c,w,-0.1191511983907912,-0.35765797920745895,n,f,f,g,u
e,0.17211388669051758,f,s,n,f,s,c,w,-0.28532383434005254,-0.2779439363872752,w,f,f,g,u
e,0.03915541624535311,f,s,n,f,s,c,w,-0.044966985913442344,-0.17929780839729761,n,f,f,g,u
e,-0.14508703565723227,f,s,n,f,s,c,w,-0.37137752081377723,-0.187269212679316,w,f,f,d,a
e,0.30317295041503706,f,s,n,f,s,c,w,0.08559722804669176,0.05884789452800179,n,f,f,d,u
e,0.2101020211034218,f,s,n,f,s,c,w,-0.033097511917066516,-0.16634427643901767,w,f,f,m,u
e,-0.03682085258045531,f,s,n,f,s,c,w,-0.31499751933099224,-0.24406546818869707,n,f,f,g,u
e,-0.2913413531469133,f,s,n,f,s,c,w,-0.2734543603436767,-0.2111834255253712,n,f,f,d,u
e,0.17781210685245327,f,s,n,f,s,c,w,-0.16366172587720035,-0.26797968103475206,w,f,f,d,u
e,0.2385931219131,f,s,n,f,s,c,w,0.0974667020430676,-0.187269212679316,n,f,f,m,u
e,0.0600488901724503,f,s,n,f,s,c,w,-0.02122803792069069,-0.0627160207727787,n,f,f,l,a
e,0.014463128876965246,f,s,n,f,s,c,w,-0.2230090958590795,-0.1922513403555774,n,f,f,l,a
e,0.37535040579955514,f,s,n,f,s,c,w,-0.08354277640166372,-0.14043721252245792,n,f,f,l,a
e,0.07904295737890249,f,s,n,f,s,c,w,0.011413015569342903,-0.11751942521165501,n,f,f,l,a
e,-0.25145381201336386,f,s,n,f,s,c,w,-0.5909627897467299,-0.2620011278232384,n,f,f,g,a
e,-0.23435915152755704,f,s,n,f,s,c,w,-0.04199961741434819,-0.2002227446375958,w,f,f,d,u
e,0.43423201413955637,f,s,n,f,s,c,w,0.35562776146424163,-0.09559806343610455,w,f,f,g,a
e,0.04865244984857912,f,s,n,f,s,c,w,-0.1399227778844487,-0.17331925518578378,w,f,f,m,u
e,0.6469655668518199,f,s,n,f,s,c,w,-0.08947751339985151,-0.1802942339325499,w,f,f,g,a
e,0.11323227835051619,f,s,n,f,s,c,w,0.02624985806481262,-0.13246580824043952,n,f,f,m,u
e,0.08664058426148333,f,s,n,f,s,c,w,0.061858280053940104,-0.16335499983326082,n,f,f,l,a
e,-0.1868739835114268,f,s,n,f,s,c,w,-0.11024909289350926,-0.2819296385282843,w,f,f,d,a
e,-0.008329751770777112,f,s,n,f,s,c,w,-0.39808383730562275,-0.3706115111657389,w,f,f,l,u
e,0.4570248947872991,f,s,n,f,s,c,w,-0.23487856985545533,-0.3118224045858533,n,f,f,m,u
e,0.1626168530872916,f,s,n,f,s,c,w,-0.2259764643581734,-0.29089746834555497,w,f,f,g,a
e,0.29747473025310156,f,s,n,f,s,c,w,-0.5464522622603205,-0.3098295535153488,w,f,f,l,a
e,-0.0007321248881962698,f,s,n,f,s,c,w,-0.28829120283914644,-0.2759510853167705,w,f,f,l,a
e,0.16641566652858208,f,s,n,f,s,c,w,-0.27938909734186473,-0.2570190001469768,n,f,f,m,u
e,-0.1640811028636843,f,s,n,f,s,c,w,-0.4752354182820655,-0.3098295535153488,n,f,f,d,u
e,0.47222014855246075,f,s,n,f,s,c,w,0.13604249253128897,-0.19424419142608212,n,f,f,l,a
e,-0.07290958027271435,f,s,n,f,s,c,w,-0.19927014786632785,-0.09858734004186138,w,f,f,g,u
e,0.34685930498987694,f,s,n,f,s,c,w,0.0974667020430676,-0.2311119362304171,n,f,f,l,a
e,-0.18117576334949115,f,s,n,f,s,c,w,-0.2675196233454889,-0.22214410641314644,w,f,f,g,a
e,0.23669371519245483,f,s,n,f,s,c,w,-0.14882488338173064,-0.07965525487206776,n,f,f,l,a
e,0.14932100604277507,f,s,n,f,s,c,w,-0.23191120135636142,-0.18228708500305446,n,f,f,l,u
e,0.2727824428847137,f,s,n,f,s,c,w,-0.11618382989169705,-0.1952406169613344,n,f,f,m,u
e,-0.03872025930110048,f,s,n,f,s,c,w,-0.0004564584270329251,-0.3018581492333304,n,f,f,m,a
e,0.09993643130599968,f,s,n,f,s,c,w,-0.19927014786632785,-0.28790819173979815,n,f,f,l,u
e,0.2822794764879399,f,s,n,f,s,c,w,0.03218459506300067,-0.15837287215699927,w,f,f,l,u
e,-0.050116699624971825,f,s,n,f,s,c,w,-0.29125857133824057,-0.30385100030383494,n,f,f,g,u
e,-0.13369059533336092,f,s,n,f,s,c,w,-0.37434488931287113,-0.24007976604768777,w,f,f,d,a
e,0.4570248947872991,f,s,n,f,s,c,w,0.2131940735077317,0.04988006471073112,w,f,f,g,a
e,-0.15648347598110346,f,s,n,f,s,c,w,-0.3891817318083411,-0.37858291544775735,n,f,f,d,a
e,0.05814948345180513,f,s,n,f,s,c,w,-0.0865101449007576,-0.1912549148203251,n,f,f,d,a
e,-0.07480898699335953,f,s,n,f,s,c,w,-0.29125857133824057,-0.2380869149771832,n,f,f,m,a
e,0.2537883756782617,f,s,n,f,s,c,w,0.014380384068436794,-0.1962370424965867,w,f,f,d,u
e,-0.03112263241851964,f,s,n,f,s,c,w,-0.507876471772099,-0.1962370424965867,w,f,f,g,u
e,-0.198270423835298,f,s,n,f,s,c,w,-0.23784593835454923,-0.22612980855415554,w,f,f,d,u
e,0.06954592377567631,f,s,n,f,s,c,w,-0.02716277491887847,-0.15538359555124243,n,f,f,d,u
e,0.11513168507116137,f,s,n,f,s,c,w,-0.25268278085001894,-0.3048474258390872,n,f,f,d,a
e,0.25758718911955203,f,s,n,f,s,c,w,0.15681407202494674,-0.10058019111236594,n,f,f,g,u
e,-0.13369059533336092,f,s,n,f,s,c,w,-0.43369225929475025,-0.2799367874577798,w,f,f,g,u
e,-0.015927378653357954,f,s,n,f,s,c,w,0.09153196504487954,-0.14741219126922403,n,f,f,d,a
e,0.4646225216698798,f,s,n,f,s,c,w,0.04108670056028234,-0.04278751006773262,n,f,f,d,u
e,0.18920854717632463,f,s,n,f,s,c,w,-0.02122803792069069,-0.18328351053830672,w,f,f,m,u
e,-0.008329751770777112,f,s,n,f,s,c,w,-0.2734543603436767,-0.2958795960218165,n,f,f,d,u
e,-0.30653660691207496,f,s,n,f,s,c,w,-0.3684101523146833,-0.26797968103475206,n,f,f,d,a
e,-0.0007321248881962698,f,s,n,f,s,c,w,-0.32093225632918,-0.2570190001469768,n,f,f,m,u
